symbol,date,open,high,low,close,volume,adjclose,splits,dividends
TXG,2024-05-10,26.59000015258789,27.399999618530273,25.868999481201172,25.989999771118164,1248600,25.989999771118164,0.0,0.0
TXG,2024-05-13,26.229999542236328,27.989999771118164,26.219999313354492,26.969999313354492,1974200,26.969999313354492,0.0,0.0
TXG,2024-05-14,27.56999969482422,28.25,26.399999618530273,26.559999465942383,1598500,26.559999465942383,0.0,0.0
TXG,2024-05-15,27.290000915527344,27.489999771118164,25.520000457763672,26.389999389648438,1299900,26.389999389648438,0.0,0.0
TXG,2024-05-16,26.18000030517578,26.18000030517578,25.459999084472656,25.59000015258789,1407600,25.59000015258789,0.0,0.0
TXG,2024-05-17,25.649999618530273,25.649999618530273,24.899999618530273,25.010000228881836,1569800,25.010000228881836,0.0,0.0
TXG,2024-05-20,25.200000762939453,25.549999237060547,24.520000457763672,24.829999923706055,1547100,24.829999923706055,0.0,0.0
TXG,2024-05-21,24.540000915527344,24.850000381469727,23.899999618530273,23.950000762939453,1248600,23.950000762939453,0.0,0.0
TXG,2024-05-22,23.899999618530273,24.75,23.69099998474121,24.06999969482422,1660300,24.06999969482422,0.0,0.0
TXG,2024-05-23,23.920000076293945,23.93000030517578,22.799999237060547,22.950000762939453,1560600,22.950000762939453,0.0,0.0
TXG,2024-05-24,22.969999313354492,23.045000076293945,22.5049991607666,22.59000015258789,1646100,22.59000015258789,0.0,0.0
TXG,2024-05-28,22.829999923706055,22.899999618530273,22.239999771118164,22.700000762939453,1414100,22.700000762939453,0.0,0.0
TXG,2024-05-29,22.229999542236328,22.3799991607666,21.739999771118164,22.110000610351562,1268800,22.110000610351562,0.0,0.0
TXG,2024-05-30,22.200000762939453,22.450000762939453,22.0,22.40999984741211,1255800,22.40999984741211,0.0,0.0
TXG,2024-05-31,22.530000686645508,22.860000610351562,22.049999237060547,22.420000076293945,1381400,22.420000076293945,0.0,0.0
TXG,2024-06-03,22.989999771118164,22.989999771118164,21.979999542236328,22.190000534057617,1361800,22.190000534057617,0.0,0.0
TXG,2024-06-04,22.059999465942383,22.059999465942383,21.139999389648438,21.510000228881836,1426100,21.510000228881836,0.0,0.0
TXG,2024-06-05,21.6200008392334,22.34000015258789,21.18000030517578,22.190000534057617,1163200,22.190000534057617,0.0,0.0
TXG,2024-06-06,22.0,22.719999313354492,21.934999465942383,22.530000686645508,858800,22.530000686645508,0.0,0.0
TXG,2024-06-07,22.0,22.350000381469727,21.545000076293945,21.8700008392334,1143600,21.8700008392334,0.0,0.0
TXG,2024-06-10,21.6299991607666,22.274999618530273,21.40999984741211,22.18000030517578,998900,22.18000030517578,0.0,0.0
TXG,2024-06-11,21.90999984741211,21.969999313354492,21.260000228881836,21.579999923706055,900400,21.579999923706055,0.0,0.0
TXG,2024-06-12,22.34000015258789,22.740999221801758,21.31999969482422,21.350000381469727,1103600,21.350000381469727,0.0,0.0
TXG,2024-06-13,21.34000015258789,21.3700008392334,19.68000030517578,19.719999313354492,1521000,19.719999313354492,0.0,0.0
TXG,2024-06-14,19.610000610351562,20.295000076293945,19.34000015258789,20.25,1245600,20.25,0.0,0.0
TXG,2024-06-17,20.1200008392334,20.600000381469727,19.364999771118164,19.979999542236328,977300,19.979999542236328,0.0,0.0
TXG,2024-06-18,19.90999984741211,20.360000610351562,19.399999618530273,19.770000457763672,722300,19.770000457763672,0.0,0.0
TXG,2024-06-20,19.68000030517578,20.010000228881836,19.200000762939453,19.959999084472656,1167000,19.959999084472656,0.0,0.0
TXG,2024-06-21,20.020000457763672,20.18000030517578,19.56999969482422,19.639999389648438,1528400,19.639999389648438,0.0,0.0
TXG,2024-06-24,19.649999618530273,20.135000228881836,19.5,19.8799991607666,1346800,19.8799991607666,0.0,0.0
TXG,2024-06-25,19.399999618530273,19.860000610351562,19.270000457763672,19.59000015258789,1694400,19.59000015258789,0.0,0.0
TXG,2024-06-26,19.549999237060547,19.864999771118164,19.360000610351562,19.5,1439000,19.5,0.0,0.0
TXG,2024-06-27,19.170000076293945,19.920000076293945,18.389999389648438,19.850000381469727,1888500,19.850000381469727,0.0,0.0
TXG,2024-06-28,20.0,20.360000610351562,19.260000228881836,19.450000762939453,3293600,19.450000762939453,0.0,0.0
TXG,2024-07-01,19.530000686645508,19.718000411987305,18.40999984741211,18.59000015258789,1737600,18.59000015258789,0.0,0.0
TXG,2024-07-02,18.93000030517578,19.31800079345703,18.530000686645508,18.8700008392334,1730200,18.8700008392334,0.0,0.0
TXG,2024-07-03,19.09000015258789,19.100000381469727,18.545000076293945,18.75,1357100,18.75,0.0,0.0
TXG,2024-07-05,18.90999984741211,19.030000686645508,18.450000762939453,18.719999313354492,1430700,18.719999313354492,0.0,0.0
TXG,2024-07-08,18.739999771118164,18.75,18.309999465942383,18.450000762939453,1388500,18.450000762939453,0.0,0.0
TXG,2024-07-09,18.420000076293945,18.45400047302246,17.729999542236328,18.25,1430800,18.25,0.0,0.0
TXG,2024-07-10,16.690000534057617,16.979999542236328,15.279999732971191,15.710000038146973,7620800,15.710000038146973,0.0,0.0
TXG,2024-07-11,16.15999984741211,17.229999542236328,15.960000038146973,16.989999771118164,4440000,16.989999771118164,0.0,0.0
TXG,2024-07-12,17.450000762939453,17.815000534057617,17.059999465942383,17.489999771118164,3366800,17.489999771118164,0.0,0.0
TXG,2024-07-15,17.520000457763672,17.65999984741211,16.93000030517578,17.31999969482422,1927700,17.31999969482422,0.0,0.0
TXG,2024-07-16,17.40999984741211,20.020000457763672,17.299999237060547,20.0,2630800,20.0,0.0,0.0
TXG,2024-07-17,19.68000030517578,20.139999389648438,19.260000228881836,19.84000015258789,2192600,19.84000015258789,0.0,0.0
TXG,2024-07-18,18.90999984741211,19.149999618530273,16.549999237060547,16.559999465942383,2944400,16.559999465942383,0.0,0.0
TXG,2024-07-19,16.56999969482422,16.889999389648438,16.25,16.700000762939453,1880500,16.700000762939453,0.0,0.0
TXG,2024-07-22,17.5,18.139999389648438,17.100000381469727,18.110000610351562,2961000,18.110000610351562,0.0,0.0
TXG,2024-07-23,18.229999542236328,19.40999984741211,18.100000381469727,18.969999313354492,3505700,18.969999313354492,0.0,0.0
TXG,2024-07-24,18.950000762939453,19.549999237060547,18.610000610351562,18.969999313354492,2127100,18.969999313354492,0.0,0.0
TXG,2024-07-25,18.969999313354492,20.950000762939453,18.829999923706055,19.920000076293945,1967100,19.920000076293945,0.0,0.0
TXG,2024-07-26,20.149999618530273,20.799999237060547,19.709999084472656,20.219999313354492,1648200,20.219999313354492,0.0,0.0
TXG,2024-07-29,20.389999389648438,20.93000030517578,20.089000701904297,20.309999465942383,1497800,20.309999465942383,0.0,0.0
TXG,2024-07-30,20.43000030517578,20.989999771118164,20.010000228881836,20.40999984741211,1282200,20.40999984741211,0.0,0.0
TXG,2024-07-31,20.40999984741211,21.59000015258789,20.110000610351562,20.670000076293945,1498800,20.670000076293945,0.0,0.0
TXG,2024-08-01,20.760000228881836,20.969999313354492,19.59000015258789,19.68000030517578,1454600,19.68000030517578,0.0,0.0
TXG,2024-08-02,18.854999542236328,19.479999542236328,18.059999465942383,19.239999771118164,1890500,19.239999771118164,0.0,0.0
TXG,2024-08-05,17.850000381469727,18.5,17.700000762939453,18.329999923706055,2092800,18.329999923706055,0.0,0.0
TXG,2024-08-06,18.6299991607666,19.270000457763672,18.270000457763672,18.8700008392334,1246100,18.8700008392334,0.0,0.0
TXG,2024-08-07,19.18000030517578,19.469999313354492,18.014999389648438,18.1299991607666,1559300,18.1299991607666,0.0,0.0
TXG,2024-08-08,18.200000762939453,19.600000381469727,18.1200008392334,19.549999237060547,1681000,19.549999237060547,0.0,0.0
TXG,2024-08-09,21.440000534057617,21.899999618530273,19.844999313354492,20.43000030517578,3271600,20.43000030517578,0.0,0.0
TXG,2024-08-12,20.399999618530273,21.0,19.469999313354492,19.649999618530273,1753400,19.649999618530273,0.0,0.0
TXG,2024-08-13,19.8799991607666,21.610000610351562,19.530000686645508,21.530000686645508,1962200,21.530000686645508,0.0,0.0
TXG,2024-08-14,21.639999389648438,21.649999618530273,19.68000030517578,19.760000228881836,1605200,19.760000228881836,0.0,0.0
TXG,2024-08-15,20.5,22.80500030517578,20.374000549316406,22.639999389648438,2519300,22.639999389648438,0.0,0.0
TXG,2024-08-16,22.420000076293945,22.90999984741211,21.59000015258789,21.75,1624100,21.75,0.0,0.0
TXG,2024-08-19,22.049999237060547,22.860000610351562,21.864999771118164,22.40999984741211,1398300,22.40999984741211,0.0,0.0
TXG,2024-08-20,22.309999465942383,23.09000015258789,22.209999084472656,22.540000915527344,1583100,22.540000915527344,0.0,0.0
TXG,2024-08-21,22.56999969482422,23.200000762939453,22.25,23.010000228881836,1074800,23.010000228881836,0.0,0.0
TXG,2024-08-22,23.1200008392334,23.229999542236328,22.18000030517578,22.25,1844800,22.25,0.0,0.0
TXG,2024-08-23,22.479999542236328,23.65999984741211,22.260000228881836,23.489999771118164,1292200,23.489999771118164,0.0,0.0
TXG,2024-08-26,23.6299991607666,23.6299991607666,22.75,22.799999237060547,1209200,22.799999237060547,0.0,0.0
TXG,2024-08-27,22.489999771118164,22.844999313354492,21.88599967956543,22.56999969482422,1164600,22.56999969482422,0.0,0.0
TXG,2024-08-28,22.459999084472656,22.639999389648438,21.530000686645508,22.290000915527344,1229100,22.290000915527344,0.0,0.0
TXG,2024-08-29,22.549999237060547,23.20400047302246,22.225000381469727,22.809999465942383,960600,22.809999465942383,0.0,0.0
TXG,2024-08-30,23.079999923706055,23.670000076293945,22.760000228881836,23.350000381469727,2348200,23.350000381469727,0.0,0.0
TXG,2024-09-03,23.510000228881836,24.760000228881836,22.90999984741211,23.030000686645508,1202600,23.030000686645508,0.0,0.0
TXG,2024-09-04,22.850000381469727,23.614999771118164,22.55500030517578,22.8700008392334,817200,22.8700008392334,0.0,0.0
TXG,2024-09-05,22.8700008392334,23.649999618530273,22.770000457763672,23.139999389648438,840600,23.139999389648438,0.0,0.0
TXG,2024-09-06,23.110000610351562,23.350000381469727,21.09000015258789,21.540000915527344,1862600,21.540000915527344,0.0,0.0
TXG,2024-09-09,21.559999465942383,22.360000610351562,21.450000762939453,21.81999969482422,1294500,21.81999969482422,0.0,0.0
TXG,2024-09-10,21.81999969482422,21.889999389648438,20.940000534057617,21.65999984741211,1198800,21.65999984741211,0.0,0.0
TXG,2024-09-11,21.510000228881836,22.1200008392334,21.170000076293945,22.100000381469727,1049900,22.100000381469727,0.0,0.0
TXG,2024-09-12,22.200000762939453,22.989999771118164,21.68000030517578,22.549999237060547,1255400,22.549999237060547,0.0,0.0
TXG,2024-09-13,22.93000030517578,23.584999084472656,22.30500030517578,22.3700008392334,995800,22.3700008392334,0.0,0.0
TXG,2024-09-16,22.389999389648438,22.459999084472656,21.299999237060547,21.520000457763672,1060400,21.520000457763672,0.0,0.0
TXG,2024-09-17,21.670000076293945,22.079999923706055,21.170000076293945,21.40999984741211,1079900,21.40999984741211,0.0,0.0
TXG,2024-09-18,21.469999313354492,23.520000457763672,21.450000762939453,22.079999923706055,1607500,22.079999923706055,0.0,0.0
TXG,2024-09-19,22.940000534057617,24.3799991607666,22.850000381469727,23.479999542236328,1886100,23.479999542236328,0.0,0.0
TXG,2024-09-20,23.479999542236328,23.53499984741211,21.93000030517578,22.68000030517578,2595600,22.68000030517578,0.0,0.0
TXG,2024-09-23,22.780000686645508,22.780000686645508,22.118000030517578,22.209999084472656,1095400,22.209999084472656,0.0,0.0
TXG,2024-09-24,22.360000610351562,23.15999984741211,22.315000534057617,22.969999313354492,1229400,22.969999313354492,0.0,0.0
TXG,2024-09-25,22.84000015258789,22.899999618530273,21.06999969482422,21.25,1354000,21.25,0.0,0.0
TXG,2024-09-26,21.889999389648438,22.5,21.54400062561035,22.299999237060547,959900,22.299999237060547,0.0,0.0
TXG,2024-09-27,22.68000030517578,23.065000534057617,22.219999313354492,22.670000076293945,1365500,22.670000076293945,0.0,0.0
TXG,2024-09-30,22.399999618530273,22.889999389648438,22.18000030517578,22.579999923706055,915800,22.579999923706055,0.0,0.0
TXG,2024-10-01,22.549999237060547,22.549999237060547,21.270000457763672,21.309999465942383,1208500,21.309999465942383,0.0,0.0
TXG,2024-10-02,21.270000457763672,21.469999313354492,19.110000610351562,20.1299991607666,2988300,20.1299991607666,0.0,0.0
TXG,2024-10-03,19.889999389648438,20.25,19.510000228881836,19.610000610351562,1436900,19.610000610351562,0.0,0.0
TXG,2024-10-04,19.8799991607666,20.299999237060547,19.709999084472656,20.020000457763672,956900,20.020000457763672,0.0,0.0
TXG,2024-10-07,19.809999465942383,19.8700008392334,19.399999618530273,19.829999923706055,1123800,19.829999923706055,0.0,0.0
TXG,2024-10-08,19.850000381469727,20.920000076293945,19.670000076293945,20.110000610351562,955100,20.110000610351562,0.0,0.0
TXG,2024-10-09,20.110000610351562,20.825000762939453,19.950000762939453,20.809999465942383,1906500,20.809999465942383,0.0,0.0
TXG,2024-10-10,14.949999809265137,15.9399995803833,14.020000457763672,15.670000076293945,14534900,15.670000076293945,0.0,0.0
TXG,2024-10-11,15.760000228881836,16.649999618530273,15.460000038146973,16.260000228881836,3415200,16.260000228881836,0.0,0.0
TXG,2024-10-14,16.219999313354492,16.410999298095703,15.710000038146973,16.270000457763672,2101200,16.270000457763672,0.0,0.0
TXG,2024-10-15,16.229999542236328,16.774999618530273,15.890000343322754,15.90999984741211,1951200,15.90999984741211,0.0,0.0
TXG,2024-10-16,16.0,16.360000610351562,15.460000038146973,15.739999771118164,2198000,15.739999771118164,0.0,0.0
TXG,2024-10-17,15.75,15.789999961853027,14.789999961853027,14.859999656677246,2199300,14.859999656677246,0.0,0.0
TXG,2024-10-18,15.109999656677246,15.505000114440918,14.9399995803833,15.4399995803833,1808000,15.4399995803833,0.0,0.0
TXG,2024-10-21,15.3100004196167,15.654999732971191,15.100000381469727,15.369999885559082,1701400,15.369999885559082,0.0,0.0
TXG,2024-10-22,15.359999656677246,15.510000228881836,14.9350004196167,15.140000343322754,1572300,15.140000343322754,0.0,0.0
TXG,2024-10-23,15.069999694824219,15.300000190734863,14.710000038146973,15.100000381469727,1519000,15.100000381469727,0.0,0.0
TXG,2024-10-24,15.350000381469727,15.600000381469727,15.199999809265137,15.470000267028809,1590200,15.470000267028809,0.0,0.0
TXG,2024-10-25,15.600000381469727,15.739999771118164,15.399999618530273,15.489999771118164,1088500,15.489999771118164,0.0,0.0
TXG,2024-10-28,15.6899995803833,16.09000015258789,15.529999732971191,15.859999656677246,1504000,15.859999656677246,0.0,0.0
TXG,2024-10-29,15.779999732971191,16.14900016784668,15.430000305175781,15.789999961853027,1835000,15.789999961853027,0.0,0.0
TXG,2024-10-30,15.359999656677246,16.889999389648438,15.020000457763672,16.489999771118164,3251700,16.489999771118164,0.0,0.0
TXG,2024-10-31,16.3700008392334,17.09000015258789,15.770000457763672,16.030000686645508,2318400,16.030000686645508,0.0,0.0
TXG,2024-11-01,16.229999542236328,16.489999771118164,15.699999809265137,16.329999923706055,1899000,16.329999923706055,0.0,0.0
TXG,2024-11-04,16.350000381469727,17.020000457763672,16.100000381469727,16.780000686645508,1264600,16.780000686645508,0.0,0.0
TXG,2024-11-05,16.469999313354492,17.360000610351562,16.350000381469727,17.34000015258789,1064200,17.34000015258789,0.0,0.0
TXG,2024-11-06,18.09000015258789,18.209999084472656,16.06999969482422,16.600000381469727,3787300,16.600000381469727,0.0,0.0
TXG,2024-11-07,16.709999084472656,16.969999313354492,16.135000228881836,16.170000076293945,1846800,16.170000076293945,0.0,0.0
TXG,2024-11-08,16.049999237060547,16.139999389648438,15.460000038146973,15.640000343322754,1714700,15.640000343322754,0.0,0.0
TXG,2024-11-11,15.699999809265137,16.579999923706055,15.649999618530273,15.899999618530273,3465500,15.899999618530273,0.0,0.0
TXG,2024-11-12,15.670000076293945,16.34000015258789,15.460000038146973,15.680000305175781,1792800,15.680000305175781,0.0,0.0
TXG,2024-11-13,15.600000381469727,15.890000343322754,14.84000015258789,14.90999984741211,2098900,14.90999984741211,0.0,0.0
TXG,2024-11-14,14.930000305175781,15.020000457763672,14.100000381469727,14.119999885559082,2254800,14.119999885559082,0.0,0.0
TXG,2024-11-15,14.050000190734863,14.069999694824219,13.295000076293945,13.34000015258789,2890800,13.34000015258789,0.0,0.0
TXG,2024-11-18,13.34000015258789,13.460000038146973,12.960000038146973,13.180000305175781,2017500,13.180000305175781,0.0,0.0
TXG,2024-11-19,13.079999923706055,13.574999809265137,12.949999809265137,13.569999694824219,1758500,13.569999694824219,0.0,0.0
TXG,2024-11-20,13.609999656677246,13.800000190734863,13.163999557495117,13.319999694824219,1406000,13.319999694824219,0.0,0.0
TXG,2024-11-21,13.300000190734863,13.510000228881836,13.015000343322754,13.289999961853027,1626000,13.289999961853027,0.0,0.0
TXG,2024-11-22,13.170000076293945,14.5649995803833,12.979999542236328,14.3100004196167,5630800,14.3100004196167,0.0,0.0
ATNF,2017-06-27,3686.0,3689.800048828125,3686.0,3686.0,2717,3686.0,0.0,0.0
ATNF,2017-06-28,3686.0,3686.0,3686.0,3686.0,691,3686.0,0.0,0.0
ATNF,2017-06-29,3686.0,3697.39990234375,3686.0,3689.800048828125,567,3689.800048828125,0.0,0.0
ATNF,2017-06-30,3686.0,3686.0,3686.0,3686.0,1,3686.0,0.0,0.0
ATNF,2017-07-03,3686.0,3686.0,3686.0,3686.0,0,3686.0,0.0,0.0
ATNF,2017-07-05,3693.60009765625,3724.0,3693.60009765625,3724.0,569,3724.0,0.0,0.0
ATNF,2017-07-06,3724.0,3724.0,3724.0,3724.0,0,3724.0,0.0,0.0
ATNF,2017-07-07,3689.800048828125,3693.60009765625,3689.800048828125,3693.60009765625,7,3693.60009765625,0.0,0.0
ATNF,2017-07-10,3693.60009765625,3693.60009765625,3693.60009765625,3693.60009765625,0,3693.60009765625,0.0,0.0
ATNF,2017-07-11,3693.60009765625,3693.60009765625,3693.60009765625,3693.60009765625,0,3693.60009765625,0.0,0.0
ATNF,2017-07-12,3701.199951171875,3701.199951171875,3686.0,3689.800048828125,23,3689.800048828125,0.0,0.0
ATNF,2017-07-13,3689.800048828125,3689.800048828125,3689.800048828125,3689.800048828125,0,3689.800048828125,0.0,0.0
ATNF,2017-07-14,3693.60009765625,3693.60009765625,3693.60009765625,3693.60009765625,3,3693.60009765625,0.0,0.0
ATNF,2017-07-17,3697.39990234375,3697.39990234375,3697.39990234375,3697.39990234375,307,3697.39990234375,0.0,0.0
ATNF,2017-07-18,3686.0,3693.60009765625,3667.0,3693.60009765625,33,3693.60009765625,0.0,0.0
ATNF,2017-07-19,3693.60009765625,3693.60009765625,3693.60009765625,3693.60009765625,0,3693.60009765625,0.0,0.0
ATNF,2017-07-20,3693.60009765625,3693.60009765625,3693.60009765625,3693.60009765625,6,3693.60009765625,0.0,0.0
ATNF,2017-07-21,3682.199951171875,3682.199951171875,3682.199951171875,3682.199951171875,3,3682.199951171875,0.0,0.0
ATNF,2017-07-24,3682.199951171875,3682.199951171875,3682.199951171875,3682.199951171875,0,3682.199951171875,0.0,0.0
ATNF,2017-07-25,3682.199951171875,3682.199951171875,3682.199951171875,3682.199951171875,0,3682.199951171875,0.0,0.0
ATNF,2017-07-26,3682.199951171875,3682.199951171875,3682.199951171875,3682.199951171875,1,3682.199951171875,0.0,0.0
ATNF,2017-07-27,3682.199951171875,3682.199951171875,3682.199951171875,3682.199951171875,0,3682.199951171875,0.0,0.0
ATNF,2017-07-28,3670.800048828125,3716.39990234375,3667.0,3716.39990234375,270,3716.39990234375,0.0,0.0
ATNF,2017-07-31,3716.39990234375,3724.0,3716.39990234375,3716.39990234375,37,3716.39990234375,0.0,0.0
ATNF,2017-08-01,3716.39990234375,3716.39990234375,3716.39990234375,3716.39990234375,0,3716.39990234375,0.0,0.0
ATNF,2017-08-02,3667.0,3667.0,3667.0,3667.0,1,3667.0,0.0,0.0
ATNF,2017-08-03,3682.199951171875,3686.0,3682.199951171875,3686.0,7,3686.0,0.0,0.0
ATNF,2017-08-04,3686.0,3686.0,3686.0,3686.0,0,3686.0,0.0,0.0
ATNF,2017-08-07,3686.0,3686.0,3686.0,3686.0,0,3686.0,0.0,0.0
ATNF,2017-08-08,3686.0,3690.179931640625,3686.0,3690.179931640625,41,3690.179931640625,0.0,0.0
ATNF,2017-08-09,3690.179931640625,3690.179931640625,3690.179931640625,3690.179931640625,0,3690.179931640625,0.0,0.0
ATNF,2017-08-10,3690.179931640625,3690.179931640625,3690.179931640625,3690.179931640625,0,3690.179931640625,0.0,0.0
ATNF,2017-08-11,3690.179931640625,3690.179931640625,3690.179931640625,3690.179931640625,0,3690.179931640625,0.0,0.0
ATNF,2017-08-14,3678.39990234375,3678.780029296875,3674.60009765625,3678.39990234375,44,3678.39990234375,0.0,0.0
ATNF,2017-08-15,3667.0,3667.0,3667.0,3667.0,11,3667.0,0.0,0.0
ATNF,2017-08-16,3682.199951171875,3682.199951171875,3682.199951171875,3682.199951171875,6,3682.199951171875,0.0,0.0
ATNF,2017-08-17,3682.199951171875,3682.199951171875,3682.199951171875,3682.199951171875,0,3682.199951171875,0.0,0.0
ATNF,2017-08-18,3682.199951171875,3682.199951171875,3682.199951171875,3682.199951171875,0,3682.199951171875,0.0,0.0
ATNF,2017-08-21,3682.199951171875,3682.199951171875,3682.199951171875,3682.199951171875,0,3682.199951171875,0.0,0.0
ATNF,2017-08-22,3682.199951171875,3682.199951171875,3682.199951171875,3682.199951171875,0,3682.199951171875,0.0,0.0
ATNF,2017-08-23,3682.199951171875,3682.199951171875,3682.199951171875,3682.199951171875,0,3682.199951171875,0.0,0.0
ATNF,2017-08-24,3682.199951171875,3693.219970703125,3682.199951171875,3693.219970703125,6,3693.219970703125,0.0,0.0
ATNF,2017-08-25,3689.800048828125,3689.800048828125,3689.800048828125,3689.800048828125,6,3689.800048828125,0.0,0.0
ATNF,2017-08-28,3682.199951171875,3682.199951171875,3682.199951171875,3682.199951171875,1,3682.199951171875,0.0,0.0
ATNF,2017-08-29,3682.199951171875,3682.199951171875,3682.199951171875,3682.199951171875,3,3682.199951171875,0.0,0.0
ATNF,2017-08-30,3682.199951171875,3682.199951171875,3682.199951171875,3682.199951171875,0,3682.199951171875,0.0,0.0
ATNF,2017-08-31,3682.199951171875,3682.199951171875,3682.199951171875,3682.199951171875,0,3682.199951171875,0.0,0.0
ATNF,2017-09-01,3697.39990234375,3697.39990234375,3697.39990234375,3697.39990234375,2,3697.39990234375,0.0,0.0
ATNF,2017-09-05,3697.39990234375,3697.39990234375,3697.39990234375,3697.39990234375,0,3697.39990234375,0.0,0.0
ATNF,2017-09-06,3697.39990234375,3697.39990234375,3697.39990234375,3697.39990234375,0,3697.39990234375,0.0,0.0
ATNF,2017-09-07,3697.39990234375,3697.39990234375,3697.39990234375,3697.39990234375,0,3697.39990234375,0.0,0.0
ATNF,2017-09-08,3697.39990234375,3697.39990234375,3697.39990234375,3697.39990234375,0,3697.39990234375,0.0,0.0
ATNF,2017-09-11,3686.0,3697.39990234375,3686.0,3697.39990234375,2,3697.39990234375,0.0,0.0
ATNF,2017-09-12,3697.39990234375,3697.39990234375,3697.39990234375,3697.39990234375,0,3697.39990234375,0.0,0.0
ATNF,2017-09-13,3697.39990234375,3697.39990234375,3697.39990234375,3697.39990234375,0,3697.39990234375,0.0,0.0
ATNF,2017-09-14,3697.39990234375,3697.39990234375,3697.39990234375,3697.39990234375,0,3697.39990234375,0.0,0.0
ATNF,2017-09-15,3686.0,3708.800048828125,3682.199951171875,3682.199951171875,98,3682.199951171875,0.0,0.0
ATNF,2017-09-18,3686.0,3687.139892578125,3682.199951171875,3686.760009765625,250,3686.760009765625,0.0,0.0
ATNF,2017-09-19,3686.760009765625,3686.760009765625,3686.760009765625,3686.760009765625,0,3686.760009765625,0.0,0.0
ATNF,2017-09-20,3686.760009765625,3686.760009765625,3686.760009765625,3686.760009765625,0,3686.760009765625,0.0,0.0
ATNF,2017-09-21,3686.760009765625,3686.760009765625,3686.760009765625,3686.760009765625,0,3686.760009765625,0.0,0.0
ATNF,2017-09-22,3686.0,3686.0,3686.0,3686.0,1,3686.0,0.0,0.0
ATNF,2017-09-25,3693.60009765625,3693.60009765625,3682.199951171875,3686.0,66,3686.0,0.0,0.0
ATNF,2017-09-26,3689.800048828125,3689.800048828125,3686.0,3689.800048828125,4,3689.800048828125,0.0,0.0
ATNF,2017-09-27,3693.60009765625,3695.5,3693.60009765625,3695.5,4,3695.5,0.0,0.0
ATNF,2017-09-28,3697.39990234375,3697.39990234375,3697.39990234375,3697.39990234375,4,3697.39990234375,0.0,0.0
ATNF,2017-09-29,3693.60009765625,3697.39990234375,3693.219970703125,3693.219970703125,22,3693.219970703125,0.0,0.0
ATNF,2017-10-02,3693.60009765625,3695.5,3693.60009765625,3695.5,34,3695.5,0.0,0.0
ATNF,2017-10-03,3695.5,3695.5,3695.5,3695.5,0,3695.5,0.0,0.0
ATNF,2017-10-04,3695.5,3695.5,3695.5,3695.5,0,3695.5,0.0,0.0
ATNF,2017-10-05,3695.5,3695.5,3695.5,3695.5,0,3695.5,0.0,0.0
ATNF,2017-10-06,3695.5,3695.5,3695.5,3695.5,0,3695.5,0.0,0.0
ATNF,2017-10-09,3695.5,3695.5,3695.5,3695.5,0,3695.5,0.0,0.0
ATNF,2017-10-10,3695.5,3695.5,3695.5,3695.5,0,3695.5,0.0,0.0
ATNF,2017-10-11,3695.5,3695.5,3695.5,3695.5,0,3695.5,0.0,0.0
ATNF,2017-10-12,3695.5,3695.5,3695.5,3695.5,0,3695.5,0.0,0.0
ATNF,2017-10-13,3693.60009765625,3693.60009765625,3686.0,3686.0,12,3686.0,0.0,0.0
ATNF,2017-10-16,3686.0,3686.0,3686.0,3686.0,0,3686.0,0.0,0.0
ATNF,2017-10-17,3686.0,3686.0,3686.0,3686.0,0,3686.0,0.0,0.0
ATNF,2017-10-18,3686.0,3686.0,3686.0,3686.0,0,3686.0,0.0,0.0
ATNF,2017-10-19,3686.0,3686.0,3686.0,3686.0,0,3686.0,0.0,0.0
ATNF,2017-10-20,3686.0,3686.0,3686.0,3686.0,0,3686.0,0.0,0.0
ATNF,2017-10-23,3686.0,3686.0,3686.0,3686.0,53,3686.0,0.0,0.0
ATNF,2017-10-24,3689.800048828125,3689.800048828125,3689.800048828125,3689.800048828125,4,3689.800048828125,0.0,0.0
ATNF,2017-10-25,3689.800048828125,3689.800048828125,3689.800048828125,3689.800048828125,0,3689.800048828125,0.0,0.0
ATNF,2017-10-26,3689.800048828125,3689.800048828125,3689.800048828125,3689.800048828125,0,3689.800048828125,0.0,0.0
ATNF,2017-10-27,3689.800048828125,3689.800048828125,3689.800048828125,3689.800048828125,0,3689.800048828125,0.0,0.0
ATNF,2017-10-30,3686.0,3686.0,3686.0,3686.0,1348,3686.0,0.0,0.0
ATNF,2017-10-31,3686.0,3686.0,3686.0,3686.0,0,3686.0,0.0,0.0
ATNF,2017-11-01,3689.800048828125,3689.800048828125,3689.800048828125,3689.800048828125,44,3689.800048828125,0.0,0.0
ATNF,2017-11-02,3689.800048828125,3689.800048828125,3689.800048828125,3689.800048828125,0,3689.800048828125,0.0,0.0
ATNF,2017-11-03,3689.800048828125,3689.800048828125,3689.800048828125,3689.800048828125,0,3689.800048828125,0.0,0.0
ATNF,2017-11-06,3689.800048828125,3689.800048828125,3689.800048828125,3689.800048828125,0,3689.800048828125,0.0,0.0
ATNF,2017-11-07,3689.800048828125,3689.800048828125,3689.800048828125,3689.800048828125,0,3689.800048828125,0.0,0.0
ATNF,2017-11-08,3689.800048828125,3689.800048828125,3689.800048828125,3689.800048828125,3,3689.800048828125,0.0,0.0
ATNF,2017-11-09,3689.800048828125,3689.800048828125,3689.800048828125,3689.800048828125,0,3689.800048828125,0.0,0.0
